OPEID,Name,Address,City,State,State Desc,Zip Code,Zip Ext,ProgLength,SchoolType,Year 1,"Dual
Num 1","Dual
Denom 1",DRate 1,PRate 1,EthnicCode,Program,Cong Dis,Region,Year 2,"Dual
Num 2","Dual
Denom 2",DRate 2,PRate 2,Year 3,"Dual
Num 3","Dual
Denom 3",DRate 3,PRate 3
025731,EVANS HAIRSTYLING COLLEGE OF CEDAR CITY                          ,169 NORTH 100 WEST                                ,CEDAR CITY          ,UT,UTAH                                                        ,84720,2523,3,3,2014,10,37,27.0,B,5,D,02      ,08,2013,9,38,23.6,B,2012,10,41,24.3,B
025732,LA BELLE BEAUTY ACADEMY                                          ,2960 SOUTH WEST 8 STREET                          ,MIAMI               ,FL,FLORIDA                                                     ,33135,2827,3,3,2014,28,239,11.7,A,5,D,18      ,04,2013,28,230,12.1,A,2012,22,245,8.9,A
025737,INSTITUTE FOR CLINICAL SOCIAL WORK                               ,401 SOUTH STATE STREET             SUITE 822      ,CHICAGO             ,IL,ILLINOIS                                                    ,60605,1229,8,2,2014,2,37,5.4,B,5,D,07      ,05,2013,2,44,4.5,B,2012,3,40,7.5,B
025738,L'ACADEMIE DE CUISINE                                            ,16006 INDUSTRIAL DRIVE                            ,GAITHERSBURG        ,MD,MARYLAND                                                    ,20877,1414,3,3,2014,3,69,4.3,A,5,D,08      ,03,2013,12,66,18.1,A,2012,10,117,8.5,A
025754,INTERNATIONAL CULINARY CENTER                                    ,462 BROADWAY                                      ,NEW YORK            ,NY,NEW YORK                                                    ,10013,2618,3,3,2014,14,136,10.2,A,5,D,08      ,02,2013,15,200,7.5,A,2012,11,241,4.5,A
025769,CHARTER COLLEGE                                                  ,17200 S.E. MILL PLAIN BOULEVARD    SUITE 100      ,VANCOUVER           ,WA,WASHINGTON                                                  ,98683,7575,8,3,2014,336,2288,14.6,A,5,D,AL      ,10,2013,405,2730,14.8,A,2012,308,2315,13.3,A
025770,PAUL MITCHELL THE SCHOOL - ESANI                                 ,1003 MANSELL ROAD                                 ,ROSWELL             ,GA,GEORGIA                                                     ,30076,1507,3,3,2014,11,147,7.4,A,5,D,13      ,04,2013,9,163,5.5,A,2012,19,186,10.2,A
025779,SANTA BARBARA BUSINESS COLLEGE                                   ,5300 CALIFORNIA AVENUE                            ,BAKERSFIELD         ,CA,CALIFORNIA                                                  ,93309,1664,6,3,2014,48,341,14.0,A,5,D,22      ,09,2013,52,454,11.4,A,2012,91,701,12.9,A
025780,SANTA BARBARA BUSINESS COLLEGE                                   ,303 EAST PLAZA DRIVE                              ,SANTA MARIA         ,CA,CALIFORNIA                                                  ,93454,6943,6,3,2014,12,123,9.7,A,5,D,23      ,09,2013,15,203,7.3,A,2012,20,223,8.9,A
025782,NOSSI COLLEGE OF ART                                             ,590 CHERON ROAD                                   ,NASHVILLE           ,TN,TENNESSEE                                                   ,37115,5138,6,3,2014,8,161,4.9,A,5,D,05      ,04,2013,16,165,9.6,A,2012,14,166,8.4,A
025784,MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH                        ,7750 MONTPELIER ROAD                              ,LAUREL              ,MD,MARYLAND                                                    ,20723,6010,8,2,2014,4,180,2.2,A,5,D,07      ,03,2013,2,101,1.9,A,2012,1,93,1.0,A
025796,MURDOCH UNIVERSITY                                               ,90 SOUTH STREET                                   ,MURDOCH PERTH       ,FC,AUSTRALIA           ,6150 ,    ,8,5,2014,4,50,8.0,B,5,D,        ,11,2013,3,53,5.6,B,2012,2,45,4.4,B
025799,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZATION CENTER             ,120 JACKSON STREET                                ,FAIRMONT            ,WV,WEST VIRGINIA                                               ,26554,2936,3,2,2014,20,89,22.4,A,5,D,01      ,03,2013,17,75,22.6,A,2012,18,84,21.4,A
025802,ATLANTA SCHOOL OF MASSAGE                                        ,2 DUNWOODY PARK SOUTH                             ,ATLANTA             ,GA,GEORGIA                                                     ,30338,6704,3,3,2014,7,142,4.9,A,5,D,04      ,04,2013,12,173,6.9,A,2012,13,161,8.0,A
025822,"GUY'S ACADEMY HAIR, SKIN & NAILS                                 ",1141 SHREVEPORT BARKSDALE HIGHWAY                 ,SHREVEPORT          ,LA,LOUISIANA                                                   ,71105,2404,3,3,2014,5,63,7.9,A,5,D,04      ,06,2013,3,57,5.2,A,2012,6,78,7.6,A
025827,CORTIVA INSTITUTE - TUCSON                                       ,6390 EAST BROADWAY BOULEVARD                      ,TUCSON              ,AZ,ARIZONA                                                     ,85710,3503,3,3,2014,41,214,19.1,A,5,D,07      ,09,2013,22,214,10.2,A,2012,20,220,9.0,A
